from_stop_id,to_stop_id,transfer_type,min_transfer_time
3249,950,2,300
3249,951,2,533
3253,3310,2,300
3253,5191,2,300
3253,5748,2,300
3254,3255,2,300
3254,3308,2,328
3254,5736,2,415
3254,834,2,300
3254,953,2,877
3255,3254,2,300
3255,3308,2,300
3255,5466,2,386
3255,5736,2,300
3255,5749,2,326
3255,6454,2,336
3255,834,2,304
3255,953,2,747
3256,3306,2,300
3256,4306,2,300
3256,5466,2,300
3256,5749,2,300
3259,3302,2,337
3259,3303,2,511
3260,1339,2,300
3260,1340,2,300
3260,1341,2,405
3260,1377,2,398
3260,1379,2,300
3260,3261,2,329
3260,4534,2,300
3260,5100,2,300
3260,5465,2,300
3261,1339,2,300
3261,1340,2,300
3261,1379,2,300
3261,3260,2,329
3261,3300,2,300
3262,1339,2,655
3262,3299,2,300
3262,3722,2,300
3262,5568,2,300
3262,634,2,300
3262,668,2,300
3266,3296,2,300
3266,4195,2,300
3266,4196,2,300
3266,905,2,300
3271,3291,2,685
3272,3290,2,519
3272,3532,2,329
3272,4529,2,440
3272,5394,2,547
3273,6340,2,300
3276,1160,2,377
3276,1415,2,378
3276,5510,2,337
3276,5537,2,300
3276,5602,2,300
3276,5603,2,300
3278,3284,2,300
3278,4580,2,300
3278,5071,2,571
3279,1077,2,459
3279,1078,2,300
3279,4580,2,300
3279,5508,2,300
3279,956,2,300
3279,958,2,469
3281,1080,2,300
3281,954,2,300
3284,3278,2,300
3284,3285,2,300
3284,4580,2,300
3284,5071,2,589
3284,5969,2,304
3285,3284,2,300
3285,3795,2,353
3285,5071,2,400
3285,5969,2,300
3290,3272,2,519
3290,3532,2,300
3290,4529,2,343
3290,5394,2,446
3291,3271,2,685
3291,5796,2,320
3291,5918,2,403
3293,1638,2,300
3293,3295,2,302
3293,4191,2,332
3293,5436,2,300
3293,5616,2,390
3293,6288,2,300
3293,6290,2,300
3295,1638,2,300
3295,3293,2,302
3295,4191,2,300
3295,4193,2,344
3295,5616,2,300
3295,5617,2,366
3296,3266,2,300
3296,4191,2,329
3296,4195,2,300
3296,4196,2,300
3296,5786,2,317
3296,877,2,335
3296,905,2,300
3297,1096,2,300
3297,1126,2,300
3297,3298,2,309
3297,5567,2,300
3298,1096,2,300
3298,1126,2,300
3298,1127,2,339
3298,3297,2,309
3298,4670,2,365
3298,5567,2,300
3298,5568,2,300
3299,3262,2,300
3299,3722,2,372
3299,5464,2,457
3299,5568,2,344
3299,634,2,300
3299,668,2,300
3300,1339,2,300
3300,1340,2,305
3300,1379,2,300
3300,3261,2,300
3302,3259,2,337
3302,4581,2,300
3303,3259,2,511
3304,4306,2,300
3306,3256,2,300
3306,4306,2,300
3306,5466,2,300
3306,5749,2,300
3308,3254,2,328
3308,3255,2,300
3308,5466,2,300
3308,5736,2,325
3308,5749,2,300
3308,6454,2,373
3308,953,2,743
3310,3249,2,672
3310,3253,2,300
3310,3311,2,401
3310,3315,2,702
3310,5191,2,300
3310,950,2,488
3311,3249,2,335
3311,3314,2,300
3311,3315,2,365
3311,5191,2,300
3311,5748,2,300
3311,950,2,300
3314,3249,2,300
3314,3311,2,300
3314,5748,2,300
3314,950,2,300
3315,3248,2,300
3315,3249,2,300
3315,3311,2,365
3315,3316,2,323
3315,5748,2,394
3315,950,2,300
3315,951,2,561
3316,3247,2,300
3316,3248,2,300
3316,3315,2,323
3316,3317,2,300
3317,3247,2,300
3317,3316,2,300
3317,3318,2,300
3317,4692,2,300
3318,3247,2,320
3318,3317,2,300
3318,4692,2,328
3337,1349,2,300
3337,1368,2,358
3337,1369,2,300
3337,2803,2,367
3337,6366,2,300
3337,847,2,300
3337,937,2,300
3337,938,2,300
3360,2334,2,659
3360,2370,2,679
3360,4212,2,330
3360,4216,2,356
3360,4234,2,300
3491,1178,2,300
3491,1180,2,300
3491,1253,2,300
3491,5039,2,300
3491,5175,2,300
3491,5176,2,300
3491,5177,2,300
3491,5379,2,300
3491,5775,2,300
3496,2460,2,300
3496,4712,2,300
3512,2079,2,300
3512,4096,2,343
3512,494,2,420
3512,5024,2,300
3512,5038,2,380
3512,5528,2,300
3512,5543,2,385
3512,5863,2,332
3512,5864,2,300
3513,1884,2,333
3513,1922,2,300
3513,4651,2,333
3515,1051,2,300
3515,6277,2,362
3515,982,2,300
3515,983,2,300
3519,1974,2,300
3519,4086,2,341
3519,6243,2,300
3520,4838,2,300
3520,4985,2,300
3520,5723,2,300
3526,1005,2,449
3526,1021,2,349
3526,1022,2,300
3526,4286,2,300
3526,4288,2,483
3526,4299,2,424
3526,4300,2,434
3526,5774,2,300
3526,5779,2,505
3526,6367,2,300
3526,6442,2,415
3527,1008,2,384
3527,1021,2,940
3527,1022,2,788
3527,1027,2,300
3527,1028,2,300
3527,1356,2,300
3527,2238,2,396
3527,2271,2,300
3527,4298,2,300
3527,5788,2,367
3529,4183,2,345
3529,870,2,300
3529,913,2,300
3532,1701,2,368
3532,1787,2,357
3532,3272,2,329
3532,3290,2,300
3532,4529,2,300
3532,5394,2,300
3535,1193,2,387
3535,1240,2,344
3535,1358,2,300
3535,1359,2,300
3535,1475,2,354
3535,2240,2,300
3535,4290,2,300
3535,4296,2,300
3647,4617,2,300
3647,4619,2,300
3655,1606,2,301
3655,1615,2,351
3655,1616,2,300
3722,3262,2,300
3722,3299,2,372
3722,634,2,318
3722,668,2,300
3728,3932,2,300
3728,663,2,332
3730,3731,2,318
3730,4170,2,300
3730,5627,2,300
3730,659,2,338
3730,661,2,300
3731,3730,2,318
3731,658,2,300
3731,659,2,300
3731,661,2,300
3753,4411,2,442
3754,2938,2,379
3754,4411,2,300
3757,2628,2,300
3763,2626,2,300
3763,2627,2,300
3763,2638,2,569
3763,3770,2,411
3764,2629,2,300
3764,2636,2,300
3764,3769,2,368
3766,2933,2,300
3766,2976,2,300
3766,3767,2,300
3766,5416,2,300
3767,2933,2,313
3767,2976,2,310
3767,3766,2,300
3767,5416,2,300
3768,4403,2,502
3769,2629,2,300
3769,2636,2,300
3769,3764,2,368
3770,2626,2,300
3770,2627,2,540
3770,2638,2,300
3770,3763,2,411
3772,3773,2,300
3772,4426,2,300
3773,3772,2,300
3773,3774,2,300
3773,3779,2,300
3773,4426,2,300
3774,3773,2,300
3774,3779,2,300
3775,3778,2,300
3776,3777,2,300
3777,3776,2,300
3778,3775,2,300
3779,3773,2,300
3779,3774,2,300
3795,3285,2,353
3795,3796,2,300
3795,5969,2,337
3796,3795,2,300
3796,3797,2,300
3796,3840,2,300
3797,3796,2,300
3797,3798,2,300
3797,3840,2,300
3798,3033,2,300
3798,3123,2,300
3798,3125,2,300
3798,3797,2,300
3798,3839,2,300
3798,3840,2,300
3798,4734,2,300
3799,3155,2,333
3799,4728,2,308
3799,4729,2,403
3799,4730,2,588
3799,5070,2,300
3804,2726,2,300
3804,2732,2,312
3804,6093,2,443
3806,3834,2,300
3806,5237,2,300
3809,4658,2,376
3809,4659,2,310
3812,2727,2,835
3812,5432,2,300
3820,5222,2,300
3820,5411,2,300
3820,5428,2,300
3833,4658,2,300
3833,4659,2,300
3834,3806,2,300
3834,4688,2,308
3834,5237,2,300
3837,3016,2,410
3838,5916,2,300
3839,3033,2,300
3839,3123,2,300
3839,3125,2,300
3839,3798,2,300
3839,4732,2,401
3839,4733,2,435
3839,4734,2,300
3840,3796,2,300
3840,3797,2,300
3840,3798,2,300
3843,1703,2,313
3843,1785,2,300
3843,2312,2,414
3843,5283,2,300
3843,6336,2,335
3843,6337,2,377
3846,1249,2,300
3846,3847,2,300
3846,5023,2,322
3846,517,2,322
3846,577,2,300
3847,1249,2,300
3847,3846,2,300
3847,4024,2,300
3847,5023,2,300
3847,517,2,464
3847,577,2,419
3852,4301,2,300
3887,3193,2,300
3887,5901,2,300
3895,3080,2,300
3895,4548,2,326
3895,4550,2,300
3895,4551,2,300
3895,4696,2,300
3895,4964,2,300
3895,5857,2,300
3900,5577,2,300
3931,5193,2,615
3931,5446,2,442
3931,5447,2,458
3931,6419,2,300
3931,6421,2,300
3931,6423,2,300
3931,6424,2,300
3932,3728,2,300
3932,663,2,308
3955,1176,2,417
3955,1177,2,300
3955,1256,2,300
3955,2004,2,300
3955,2079,2,300
3955,3512,2,329
3955,5024,2,300
3955,5038,2,300
3955,5438,2,300
3955,5528,2,350
3955,5543,2,300
4007,1966,2,364
4007,1970,2,826
4007,2108,2,800
4007,2110,2,640
4007,2605,2,305
4007,2606,2,300
4007,2611,2,300
4007,4657,2,752
4007,501,2,783
4007,506,2,377
4007,5092,2,724
4007,5158,2,392
4007,590,2,325
4007,593,2,584
4007,5937,2,313
4007,5938,2,300
4007,5940,2,712
4007,5950,2,300
4007,5965,2,300
4007,6314,2,317
4007,919,2,814
4024,1186,2,359
4024,3847,2,300
4024,5023,2,300
4026,4029,2,300
4026,576,2,351
4029,4026,2,300
4029,574,2,355
4039,2246,2,318
4039,4040,2,300
4039,4044,2,300
4039,4046,2,300
4039,524,2,300
4039,5674,2,322
4039,573,2,300
4039,5869,2,951
4040,2246,2,300
4040,4039,2,300
4040,4044,2,300
4040,4046,2,300
4040,524,2,335
4044,4039,2,300
4044,4040,2,300
4044,4046,2,300
4044,524,2,300
4044,5674,2,300
4044,573,2,368
4046,2246,2,361
4046,4039,2,300
4046,4040,2,300
4046,4044,2,300
4046,524,2,300
4046,526,2,301
4046,5674,2,317
4046,571,2,337
4065,1659,2,300
4065,1722,2,357
4065,1776,2,353
4069,2322,2,358
4069,4070,2,300
4069,4071,2,300
4069,781,2,300
4070,2322,2,330
4070,4069,2,300
4070,4071,2,300
4070,4630,2,300
4070,781,2,300
4071,4069,2,300
4071,4070,2,300
4071,4630,2,423
4071,5396,2,305
4071,781,2,317
4072,2326,2,300
4079,4081,2,300
4081,4079,2,300
4082,2106,2,372
4082,2107,2,398
4082,2321,2,300
4082,4083,2,300
4082,716,2,578
4082,717,2,300
4083,2106,2,381
4083,2107,2,373
4083,2321,2,300
4083,4082,2,300
4083,716,2,440
4083,717,2,342
4084,1970,2,300
4084,1971,2,300
4084,2106,2,346
4084,2107,2,381
4084,2108,2,459
4084,2321,2,300
4084,5424,2,300
4086,1973,2,357
4086,1974,2,300
4086,2104,2,300
4086,3519,2,341
4086,6243,2,300
4088,2106,2,620
4088,2110,2,871
4088,4089,2,300
4088,4090,2,300
4088,5995,2,300
4089,2106,2,787
4089,4088,2,300
4089,4090,2,300
4089,5995,2,300
4090,2106,2,788
4090,4088,2,300
4090,4089,2,300
4090,5995,2,300
4096,3512,2,343
4096,494,2,300
4096,5024,2,358
4096,5353,2,300
4096,5373,2,300
4096,5528,2,323
4096,5543,2,356
4096,5863,2,300
4096,5864,2,360
4113,1053,2,300
4113,1054,2,300
4113,4921,2,300
4113,5979,2,300
4113,979,2,300
4113,980,2,300
4113,981,2,300
4114,1049,2,300
4114,1051,2,300
4114,6277,2,300
4114,6278,2,300
4114,983,2,323
4115,1049,2,300
4115,985,2,300
4116,1257,2,326
4116,1258,2,352
4116,4117,2,300
4116,985,2,341
4117,1175,2,348
4117,1176,2,332
4117,1257,2,314
4117,1258,2,323
4117,3515,2,951
4117,4116,2,300
4120,4979,2,300
4121,4123,2,300
4122,4123,2,300
4122,494,2,396
4122,5373,2,300
4122,5863,2,316
4122,5864,2,373
4123,4121,2,300
4123,4122,2,300
4125,4829,2,300
4125,806,2,300
4128,1998,2,417
4128,1999,2,303
4128,2086,2,340
4128,4830,2,300
4128,4831,2,300
4128,5351,2,422
4128,5977,2,300
4128,5978,2,381
4128,691,2,300
4128,809,2,300
4128,811,2,300
4129,4528,2,402
4129,689,2,300
4129,690,2,300
4129,811,2,300
4129,813,2,300
4133,1864,2,300
4133,1866,2,300
4133,1938,2,300
4133,1939,2,300
4133,1996,2,300
4133,1997,2,367
4133,2087,2,363
4133,2088,2,343
4133,5408,2,440
4134,1178,2,630
4134,1180,2,350
4134,1253,2,320
4134,2522,2,300
4134,2761,2,300
4134,2768,2,300
4134,4135,2,300
4134,4586,2,300
4134,5624,2,380
4134,5992,2,316
4134,866,2,304
4134,916,2,364
4135,1180,2,300
4135,1253,2,300
4135,2761,2,366
4135,2768,2,342
4135,4134,2,300
4135,4586,2,300
4144,1706,2,334
4144,2006,2,300
4144,2077,2,300
4144,2493,2,323
4147,1706,2,331
4147,5569,2,300
4150,1263,2,300
4150,1264,2,300
4150,4919,2,300
4150,4920,2,300
4150,4921,2,303
4150,5979,2,301
4152,1174,2,300
4152,1259,2,300
4152,1260,2,300
4152,6279,2,300
4152,6280,2,300
4153,4154,2,300
4154,4153,2,300
4155,4156,2,300
4156,4155,2,300
4157,4158,2,300
4158,4157,2,300
4161,1981,2,300
4161,1983,2,300
4161,4986,2,300
4161,5626,2,300
4162,5825,2,300
4167,5264,2,300
4170,2026,2,300
4170,2027,2,326
4170,2059,2,414
4170,2060,2,304
4170,2061,2,300
4170,2062,2,380
4170,3730,2,300
4170,4171,2,300
4170,4172,2,300
4170,5627,2,300
4170,661,2,304
4170,663,2,300
4171,2025,2,375
4171,2026,2,300
4171,2027,2,300
4171,2059,2,325
4171,2060,2,300
4171,2061,2,300
4171,2062,2,308
4171,4170,2,300
4171,4172,2,300
4171,5627,2,300
4171,663,2,300
4172,2025,2,326
4172,2026,2,300
4172,2027,2,300
4172,2059,2,300
4172,2060,2,300
4172,2061,2,300
4172,2062,2,300
4172,4170,2,300
4172,4171,2,300
4172,5627,2,300
4172,663,2,300
4173,1106,2,300
4173,1107,2,300
4173,1114,2,300
4175,1038,2,300
4175,5534,2,431
4175,5633,2,300
4175,995,2,300
4181,848,2,300
4181,935,2,300
4181,936,2,300
4182,4593,2,300
4183,3529,2,345
4183,870,2,300
4183,913,2,300
4186,1578,2,334
4186,1642,2,328
4186,1644,2,300
4186,2019,2,300
4186,2020,2,335
4186,2067,2,300
4186,6471,2,302
4189,1578,2,300
4189,1640,2,406
4189,1642,2,300
4189,2015,2,300
4191,1638,2,300
4191,3293,2,332
4191,3295,2,300
4191,3296,2,329
4191,4193,2,351
4191,4196,2,356
4191,5616,2,300
4191,5617,2,372
4193,1636,2,300
4193,3295,2,344
4193,4191,2,351
4193,5616,2,300
4193,5617,2,300
4193,6289,2,300
4195,3266,2,300
4195,3296,2,300
4195,4196,2,300
4195,905,2,300
4196,3266,2,300
4196,3296,2,300
4196,4191,2,356
4196,4195,2,300
4196,5786,2,300
4196,905,2,300
4200,1098,2,300
4202,1060,2,427
4202,686,2,300
4202,687,2,300
4202,688,2,300
4202,814,2,300
4202,815,2,319
4202,974,2,439
4204,2421,2,368
4204,2422,2,300
4204,2472,2,300
4204,5160,2,300
4204,5720,2,300
4204,821,2,300
4204,822,2,300
4206,2260,2,300
4206,2261,2,300
4206,2326,2,367
4206,2328,2,336
4207,2251,2,300
4207,2262,2,300
4207,4208,2,300
4208,2251,2,300
4208,2262,2,300
4208,4207,2,300
4209,1726,2,300
4209,1772,2,300
4209,1773,2,300
4212,2216,2,300
4212,2218,2,585
4212,3360,2,330
4212,4213,2,300
4212,4231,2,300
4212,4234,2,334
4212,4235,2,377
4212,6373,2,300
4212,6374,2,300
4212,6375,2,300
4212,6377,2,300
4212,6379,2,300
4212,733,2,413
4213,2216,2,300
4213,4212,2,300
4213,4231,2,300
4213,4234,2,352
4213,4235,2,383
4213,6373,2,300
4213,6374,2,300
4213,6375,2,300
4213,6377,2,300
4213,6379,2,300
4215,4216,2,300
4215,4234,2,300
4216,3360,2,356
4216,4215,2,300
4216,4234,2,330
4216,771,2,951
4218,1747,2,300
4218,1748,2,301
4218,1754,2,300
4218,2335,2,370
4218,4219,2,300
4218,4220,2,308
4218,6373,2,813
4219,1748,2,300
4219,2335,2,300
4219,2337,2,300
4219,4218,2,300
4219,4220,2,300
4219,4231,2,774
4220,1748,2,408
4220,2216,2,903
4220,2335,2,300
4220,2337,2,318
4220,4218,2,308
4220,4219,2,300
4220,4231,2,885
4223,2340,2,300
4223,3106,2,300
4223,3109,2,300
4223,5741,2,300
4223,5753,2,307
4224,3105,2,300
4224,3110,2,300
4224,4225,2,300
4224,4226,2,300
4224,4227,2,300
4224,739,2,305
4224,740,2,300
4224,742,2,300
4224,755,2,300
4224,757,2,318
4225,3110,2,300
4225,3112,2,300
4225,4224,2,300
4225,4226,2,300
4225,4227,2,300
4225,4278,2,300
4225,739,2,408
4225,740,2,300
4225,742,2,330
4225,755,2,300
4226,3110,2,300
4226,3112,2,300
4226,4224,2,300
4226,4225,2,300
4226,4227,2,300
4226,4278,2,300
4226,739,2,366
4226,740,2,300
4226,742,2,325
4226,755,2,300
4226,757,2,355
4227,3105,2,365
4227,3110,2,300
4227,4224,2,300
4227,4225,2,300
4227,4226,2,300
4227,4278,2,377
4227,739,2,300
4227,740,2,300
4227,742,2,323
4227,755,2,300
4227,757,2,300
4227,758,2,325
4228,4229,2,300
4228,4751,2,300
4228,735,2,300
4228,736,2,300
4229,1744,2,300
4229,1745,2,363
4229,1756,2,300
4229,1757,2,422
4229,4228,2,300
4229,4230,2,300
4229,734,2,300
4229,735,2,300
4230,1744,2,300
4230,1745,2,300
4230,1756,2,300
4230,1757,2,300
4230,2218,2,300
4230,4229,2,300
4230,4231,2,469
4230,4235,2,300
4230,6373,2,570
4230,6374,2,526
4230,6375,2,506
4230,6379,2,569
4230,733,2,300
4230,734,2,300
4230,735,2,323
4230,764,2,300
4231,1745,2,331
4231,1746,2,300
4231,1748,2,537
4231,2216,2,300
4231,4212,2,300
4231,4213,2,300
4231,4219,2,774
4231,4220,2,885
4231,4230,2,469
4231,4235,2,403
4231,6373,2,300
4231,6374,2,300
4231,6375,2,300
4231,6377,2,300
4231,6379,2,300
4231,733,2,439
4231,734,2,445
4234,2334,2,633
4234,2370,2,652
4234,3360,2,300
4234,4212,2,334
4234,4213,2,352
4234,4215,2,300
4234,4216,2,330
4235,1744,2,312
4235,1745,2,392
4235,1756,2,308
4235,2216,2,389
4235,2218,2,300
4235,4212,2,377
4235,4213,2,383
4235,4230,2,300
4235,4231,2,403
4235,6373,2,446
4235,6374,2,416
4235,6375,2,409
4235,6377,2,338
4235,6379,2,383
4235,733,2,300
4235,734,2,300
4235,764,2,300
4236,1761,2,300
4236,1762,2,300
4236,2176,2,300
4236,2220,2,585
4236,2221,2,300
4236,5608,2,300
4236,6002,2,300
4267,4268,2,300
4267,529,2,300
4267,5544,2,506
4267,5547,2,485
4267,5551,2,443
4267,5552,2,467
4267,568,2,424
4268,4267,2,300
4268,529,2,300
4268,5544,2,531
4268,5545,2,516
4268,5547,2,510
4268,5551,2,468
4268,568,2,405
4272,4273,2,300
4272,543,2,300
4272,5489,2,429
4272,6356,2,300
4273,4272,2,300
4273,543,2,406
4273,5489,2,655
4275,4276,2,300
4275,5363,2,330
4275,559,2,368
4275,560,2,300
4275,5871,2,300
4276,4275,2,300
4276,5363,2,364
4276,559,2,362
4276,560,2,332
4276,5871,2,300
4277,2623,2,300
4277,2641,2,300
4277,4393,2,300
4277,5487,2,300
4278,3112,2,300
4278,4225,2,300
4278,4226,2,300
4278,4227,2,377
4278,740,2,379
4283,1353,2,300
4283,1363,2,300
4283,1364,2,300
4283,4284,2,307
4283,4285,2,311
4284,1353,2,360
4284,1363,2,300
4284,1364,2,300
4284,4283,2,307
4284,4285,2,300
4285,1363,2,300
4285,4283,2,311
4285,4284,2,300
4285,4286,2,316
4286,1363,2,481
4286,3526,2,300
4286,4285,2,316
4286,4288,2,697
4286,4302,2,899
4286,5779,2,677
4288,1005,3,300
4288,3526,2,483
4288,4286,2,697
4288,5194,2,421
4288,5774,2,469
4288,5779,2,300
4288,6367,2,371
4288,6428,2,300
4288,6442,2,300
4290,1193,2,300
4290,1194,2,439
4290,1239,2,402
4290,1240,2,300
4290,1358,2,300
4290,1359,2,300
4290,1475,2,300
4290,2240,2,300
4290,2241,2,300
4290,3535,2,300
4290,4296,2,300
4296,1358,2,300
4296,1359,2,300
4296,2238,2,300
4296,2240,2,304
4296,3535,2,300
4296,4290,2,300
4298,1005,2,324
4298,1028,2,300
4298,3527,2,300
4298,6428,2,300
4299,1013,2,300
4299,1021,2,300
4299,1022,2,419
4299,3526,2,424
4299,4300,2,300
4299,5774,2,306
4299,6367,2,352
4300,1013,2,300
4300,1021,2,300
4300,1022,2,419
4300,3526,2,434
4300,4285,2,905
4300,4286,2,649
4300,4299,2,300
4300,5774,2,300
4300,6367,2,362
4301,3852,2,300
4301,4302,2,300
4302,4286,2,899
4302,4301,2,300
4306,3256,2,300
4306,3304,2,300
4306,3306,2,300
4306,5466,2,322
4306,5749,2,382
4310,2230,2,313
4310,2231,2,300
4310,5974,2,300
4317,1232,2,300
4317,1233,2,366
4317,4318,2,300
4317,5259,2,617
4318,1199,2,300
4318,1232,2,300
4318,1233,2,300
4318,4317,2,300
4323,1235,2,341
4323,1237,2,792
4323,2169,2,365
4323,4324,2,659
4323,4325,2,829
4323,5456,2,399
4324,1237,2,300
4324,4323,2,659
4324,4325,2,300
4324,5456,2,320
4325,1195,2,306
4325,1237,2,300
4325,1238,2,313
4325,4323,2,829
4325,4324,2,300
4331,2491,2,402
4335,1212,2,300
4335,1221,2,373
4335,1222,2,304
4335,1223,2,300
4335,1224,2,337
4335,2499,2,300
4335,5826,2,300
4335,5828,2,300
4342,1214,2,324
4342,1215,2,300
4342,1219,2,338
4345,5377,2,300
4345,554,2,300
4345,5703,2,300
4345,5704,2,300
4345,5758,2,300
4348,4349,2,319
4348,5757,2,746
4348,5758,2,300
4349,4348,2,319
4349,4350,2,300
4350,4349,2,300
4351,4352,2,830
4352,4351,2,830
4353,2483,2,628
4353,2504,2,657
4353,4948,2,643
4353,5383,2,300
4353,5398,2,444
4354,4355,2,300
4355,4354,2,300
4357,4361,2,300
4361,4357,2,300
4362,4363,2,454
4363,4362,2,454
4364,4365,2,712
4365,4364,2,712
4365,5871,2,485
4381,3169,2,300
4381,4382,2,300
4381,4384,2,300
4381,550,2,300
4381,551,2,398
4381,556,2,300
4381,5872,2,300
4382,3169,2,328
4382,4381,2,300
4382,4384,2,336
4382,550,2,300
4382,551,2,408
4382,556,2,300
4382,558,2,312
4382,5872,2,300
4384,4381,2,300
4384,4382,2,336
4384,5313,2,359
4384,550,2,300
4384,556,2,300
4384,5872,2,300
4393,2623,2,300
4393,2641,2,300
4393,3100,2,300
4393,3116,2,300
4393,4277,2,300
4394,1542,2,300
4398,1540,2,300
4398,2640,2,300
4398,2918,2,300
4398,3170,2,300
4398,3172,2,300
4398,3234,2,300
4403,3768,2,502
4404,4909,2,300
4404,4915,2,300
4404,5968,2,496
4404,5999,2,300
4404,6407,2,300
4411,2938,2,312
4411,3753,2,442
4411,3754,2,300
4412,2938,2,300
4414,4415,2,300
4415,4414,2,300
4424,2681,2,300
4424,3177,2,300
4424,3228,2,300
4424,746,2,300
4424,750,2,300
4426,3772,2,300
4426,3773,2,300
4427,2363,2,300
4428,2344,2,343
4428,2360,2,397
4428,2680,2,300
4428,3178,2,300
4428,3226,2,300
4428,4430,2,313
4429,2344,2,300
4429,2360,2,300
4429,2679,2,584
4429,2680,2,300
4429,3178,2,300
4429,3226,2,300
4429,4430,2,300
4430,2344,2,300
4430,2360,2,300
4430,2679,2,578
4430,2680,2,300
4430,3178,2,300
4430,3226,2,300
4430,4428,2,300
4430,4429,2,300
4431,5473,2,300
4431,5962,2,300
4433,2657,2,300
4433,2673,2,300
4434,2661,2,300
4434,5750,2,300
4435,3217,2,300
4435,5594,2,300
4436,3224,2,300
4436,4437,2,300
4437,3179,2,300
4437,4436,2,300
4441,3212,2,300
4441,3213,2,300
4442,5491,2,676
4444,4445,2,300
4444,4446,2,300
4444,4447,2,300
4444,5491,2,300
4445,4444,2,300
4445,4446,2,300
4445,4447,2,300
4445,5491,2,300
4446,3208,2,330
4446,4444,2,300
4446,4445,2,300
4446,4447,2,300
4446,5898,2,368
4447,3208,2,331
4447,4444,2,300
4447,4445,2,300
4447,4446,2,300
4447,5898,2,371
4448,2595,2,300
4453,4454,2,300
4454,4453,2,300
4457,4458,2,300
4458,4457,2,300
4461,2618,2,300
4461,4462,2,300
4462,2618,2,300
4462,4461,2,300
4465,5653,2,339
4466,5223,2,300
4466,5653,2,300
4471,1750,2,423
4473,2597,2,300
4473,4474,2,300
4474,2597,2,300
4474,4473,2,300
4481,4482,2,300
4482,4481,2,300
4485,2618,2,300
4488,2207,2,300
4488,5264,2,300
4492,2186,2,300
4492,4493,2,300
4493,2186,2,300
4493,4492,2,300
4497,1871,2,396
4497,1935,2,300
4497,1936,2,300
4498,1932,2,300
4498,1933,2,300
4509,480,2,300
4509,5393,2,300
4509,5861,2,300
4509,5862,2,300
4509,614,2,319
4513,2427,2,300
4516,4518,2,300
4516,484,2,455
4516,485,2,449
4516,610,2,444
4518,4516,2,300
4518,483,2,400
4518,610,2,617
4518,611,2,370
4521,1058,2,300
4521,1059,2,300
4521,1060,2,300
4521,5877,2,300
4521,610,2,648
4521,974,2,300
4523,1076,2,300
4523,1077,2,300
4523,958,2,300
4523,960,2,300
4524,1588,2,300
4524,1635,2,300
4524,6091,2,300
4524,6289,2,300
4524,6291,2,696
4528,1057,2,306
4528,4129,2,402
4528,6310,2,418
4528,689,2,345
4528,690,2,416
4528,977,2,321
4529,1701,2,300
4529,1787,2,300
4529,3272,2,440
4529,3290,2,343
4529,3532,2,300
4529,5394,2,300
4534,1340,2,300
4534,1341,2,300
4534,1377,2,300
4534,3260,2,300
4534,5100,2,300
4534,5465,2,300
4538,3075,2,327
4538,465,2,300
4538,5445,2,300
4538,628,2,300
4539,2583,2,300
4539,2585,2,300
4539,2821,2,300
4539,3075,2,374
4539,3147,2,300
4539,3148,2,300
4539,4540,2,300
4539,5445,2,300
4540,2583,2,300
4540,2585,2,343
4540,2821,2,300
4540,3130,2,866
4540,3147,2,300
4540,3148,2,300
4540,4539,2,300
4540,4541,2,331
4540,5445,2,300
4541,4540,2,331
4541,4542,2,300
4541,5517,2,300
4542,4541,2,300
4542,4543,2,503
4542,5517,2,300
4543,4545,2,300
4543,5555,2,300
4543,5858,2,300
4545,4543,2,300
4545,5555,2,300
4548,3080,2,300
4548,3895,2,326
4548,4550,2,391
4548,5857,2,300
4550,3080,2,300
4550,3081,2,300
4550,3895,2,300
4550,4548,2,391
4550,4551,2,300
4550,4696,2,300
4550,5857,2,330
4551,3080,2,338
4551,3081,2,300
4551,3895,2,300
4551,4550,2,300
4551,5951,2,300
4553,3082,2,300
4553,4554,2,300
4553,5951,2,300
4554,3082,2,300
4554,4553,2,300
4568,2422,2,320
4568,2472,2,300
4568,5720,2,419
4568,5733,2,300
4570,3063,2,313
4570,3120,2,300
4570,3159,2,300
4570,3160,2,336
4570,4574,2,300
4571,4579,2,300
4572,4573,2,300
4572,4691,2,300
4573,4572,2,300
4573,4691,2,300
4574,3063,2,326
4574,3120,2,300
4574,3159,2,300
4574,3160,2,318
4574,4570,2,300
4576,1890,2,300
4576,1891,2,300
4578,678,2,300
4579,4571,2,300
4580,3278,2,300
4580,3279,2,300
4580,3284,2,300
4580,5508,2,300
4581,3302,2,300
4586,2522,2,300
4586,2761,2,300
4586,2768,2,300
4586,3491,2,602
4586,4134,2,300
4586,4135,2,300
4586,5624,2,303
4586,5992,2,300
4586,866,2,300
4586,916,2,331
4587,1067,2,315
4587,2423,2,300
4587,968,2,300
4592,2306,2,324
4592,2392,2,300
4592,2393,2,415
4592,5782,2,300
4593,4182,2,300
4600,4924,2,300
4600,6071,2,300
4602,4742,2,358
4606,5007,2,300
4606,5640,2,384
4606,5643,2,300
4606,5913,2,300
4606,6385,2,327
4606,6386,2,371
4609,2306,2,300
4609,2307,2,300
4609,2392,2,300
4609,5455,2,958
4610,2300,2,300
4610,2397,2,300
4610,2398,2,300
4610,5008,2,300
4611,1600,2,300
4611,1621,2,300
