stop_id,at_street,corner_placement,heading,location_type,on_street,parent_station,stop_code,stop_desc,stop_lat,stop_lon,stop_name,stop_position,stop_timezone,stop_url,wheelchair_boarding,zone_id
4737,Hollywood,NW,298,0,38Th Half,,4737,001204 38Th Half & Hollywood,30.294262,-97.718216,1204 38th Half/Hollywood,F,,https://www.capmetro.org/stopdetail/index.php?stop=4737,0,
4738,Lafayette,NE,306,0,38Th Half,,4738,001400 38Th Half & Lafayette,30.29299,-97.71598,38th Half/Lafayette,M,,https://www.capmetro.org/stopdetail/index.php?stop=4738,0,
474,Justin,SW,207,0,Lamar,,474,006814 Lamar & Justin,30.336204,-97.720006,6814 Lamar/Justin,F,,https://www.capmetro.org/stopdetail/index.php?stop=474,0,
4742,Martin Luther King,NE,29,0,Springdale,,4742,004311 Springdale & Martin Luther King,30.286366,-97.682192,4311 Springdale/Martin Luther King,F,,https://www.capmetro.org/stopdetail/index.php?stop=4742,0,
4743,Touchstone,NE,28,0,Springdale,,4743,004609 Springdale & Touchstone,30.289398,-97.68025,4609 Springdale/Touchstone,F,,https://www.capmetro.org/stopdetail/index.php?stop=4743,0,
4748,US 290,SW,194,0,Berkman,,4748,006800 Berkman & US 290,30.319884,-97.68919,Berkman/US 290 SW Corner,F,,https://www.capmetro.org/stopdetail/index.php?stop=4748,0,
475,Brentwood,NW,208,0,Lamar,,475,006600 Lamar & Brentwood,30.334109,-97.721322,6600 Lamar/Brentwood,N,,https://www.capmetro.org/stopdetail/index.php?stop=475,0,
4751,Jones,NE,29,0,Menchaca,,4751,004911 Menchaca & Jones,30.222511,-97.792945,4911 Menchaca/Jones,F,,https://www.capmetro.org/stopdetail/index.php?stop=4751,0,
4753,Research,NE,6,0,Burnet,,4753,009101 Burnet & Research,30.374709,-97.725908,9101 Burnet/Research,M,,https://www.capmetro.org/stopdetail/index.php?stop=4753,0,
4754,Waterford Center,SW,190,0,Burnet,,4754,009200 Burnet & Waterford Center,30.375734,-97.725963,Burnet/Waterford Center,M,,https://www.capmetro.org/stopdetail/index.php?stop=4754,0,
4756,Rutland,NW,190,0,Burnet,,4756,010000 Burnet & Rutland,30.3836,-97.72419,Rutland Rapid Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=4756,0,
4757,Longhorn,SE,10,0,Burnet,,4757,009525 Burnet & Longhorn,30.379497,-97.724857,Rutland Rapid Station (NB),N,,https://www.capmetro.org/stopdetail/index.php?stop=4757,0,
476,Denson,NW,209,0,Lamar,,476,006200 Lamar & Denson,30.330425,-97.723636,6200 Lamar/Denson,N,,https://www.capmetro.org/stopdetail/index.php?stop=476,0,
4761,Braker,NW,16,0,Burnet,,4761,010701 Burnet & Braker,30.391796,-97.721477,10701 Burnet/Braker Stadium Rapid (NB),F,,https://www.capmetro.org/stopdetail/index.php?stop=4761,0,
4763,Seton Center,NE,280,0,Braker,,4763,004316 Braker & Seton Center,30.400365,-97.742281,Braker/Seton Center,N,,https://www.capmetro.org/stopdetail/index.php?stop=4763,0,
4769,Energy,SW,209,0,Metric,,4769,010300 Metric & Energy,30.382764,-97.714259,10300 Metric/Energy,F,,https://www.capmetro.org/stopdetail/index.php?stop=4769,0,
4770,Energy,SE,30,0,Metric,,4770,010301 Metric & Energy,30.382694,-97.714054,10301 Metric/Energy,N,,https://www.capmetro.org/stopdetail/index.php?stop=4770,0,
4779,Barton Springs,SW,208,0,Bouldin,,4779,000510 Bouldin & Barton Springs,30.259115,-97.753844,510 Bouldin/Barton Springs,M,,https://www.capmetro.org/stopdetail/index.php?stop=4779,0,
4780,Mountain Quail,NW,29,0,Rutland,,4780,001662 Rutland & Mountain Quail,30.374452,-97.711799,1662 Rutland/Mountain Quail,M,,https://www.capmetro.org/stopdetail/index.php?stop=4780,0,
4781,Mountain Quail,NW,299,0,Rutland,,4781,001622 Rutland & Mountain Quail,30.372478,-97.711969,1622 Rutland/Mountain Quail,M,,https://www.capmetro.org/stopdetail/index.php?stop=4781,0,
4782,Quail Valley,SW,209,0,Rutland,,4782,001650 Rutland & Quail Valley,30.376082,-97.710918,Rutland/Quail Valley,M,,https://www.capmetro.org/stopdetail/index.php?stop=4782,0,
4783,Quail Valley,SW,209,0,Rutland,,4783,001649 Rutland & Quail Valley,30.374408,-97.71203,1649 Rutland/Quail Valley,M,,https://www.capmetro.org/stopdetail/index.php?stop=4783,0,
4795,Running Bird,SE,44,0,Metric,,4795,012401 Metric & Running Bird,30.411624,-97.69161,Metric/Running Bird,N,,https://www.capmetro.org/stopdetail/index.php?stop=4795,0,
4796,Scofield,SE,64,0,Metric,,4796,012623 Metric & Scofield,30.414986,-97.688459,12623 Metric/Scofield,N,,https://www.capmetro.org/stopdetail/index.php?stop=4796,0,
4797,Parmer,NE,27,0,Metric,,4797,012525 Metric & Parmer,30.413731,-97.690113,12525 Metric/Parmer,F,,https://www.capmetro.org/stopdetail/index.php?stop=4797,0,
480,Koenig,SW,208,0,Lamar,,480,005528 Lamar & Koenig,30.324247,-97.727528,5528 Lamar/Koenig,M,,https://www.capmetro.org/stopdetail/index.php?stop=480,0,
4801,Loyola,NW,207,0,Crystalbrook,,4801,006700 Crystalbrook & Loyola,30.303295,-97.653761,Crystalbrook/Loyola,N,,https://www.capmetro.org/stopdetail/index.php?stop=4801,0,
4805,Wheeless,NE,83,0,Manor,,4805,006103 Manor & Wheeless,30.307813,-97.6778,Manor/Wheeless,F,,https://www.capmetro.org/stopdetail/index.php?stop=4805,0,
4813,Double File,SE,89,0,Wells Branch,,4813,002801 Wells Branch & Double File,30.441506,-97.689979,2801 Wells Branch/Double File,F,,https://www.capmetro.org/stopdetail/index.php?stop=4813,0,
4814,Merrilltown,NW,331,0,Wells Branch,,4814,002300 Wells Branch & Merrilltown,30.439293,-97.68557,2300 Wells Branch/Merrilltown,F,,https://www.capmetro.org/stopdetail/index.php?stop=4814,0,
4815,Merrilltown,SW,153,0,Wells Branch,,4815,002301 Wells Branch & Merrilltown,30.438537,-97.685392,2301 Wells Branch/Merrilltown,N,,https://www.capmetro.org/stopdetail/index.php?stop=4815,0,
4816,Surrender,NW,312,0,Wells Branch,,4816,002112 Wells Branch & Surrender,30.436623,-97.683609,2112 Wells Branch/Surrender,M,,https://www.capmetro.org/stopdetail/index.php?stop=4816,0,
4817,Renaissance,SE,128,0,Wells Branch,,4817,002107 Wells Branch & Renaissance,30.436412,-97.683828,2107 Wells Branch/Renaissance,M,,https://www.capmetro.org/stopdetail/index.php?stop=4817,0,
4818,Alex,NW,268,0,Wells Branch,,4818,001900 Wells Branch & Alex,30.434837,-97.679157,1900 Wells Branch/Alex,F,,https://www.capmetro.org/stopdetail/index.php?stop=4818,0,
4820,Howard,SW,233,0,Metric,,4820,013510 Metric & Howard,30.424487,-97.679624,13510 Metric/Howard,M,,https://www.capmetro.org/stopdetail/index.php?stop=4820,0,
4821,Chasewood,SW,215,0,Metric,,4821,013200 Metric & Chasewood,30.421944,-97.683043,13200 Metric/Chasewood,M,,https://www.capmetro.org/stopdetail/index.php?stop=4821,0,
4822,Chasewood,NE,52,0,Metric,,4822,013501 Metric & Chasewood,30.424288,-97.679467,13501 Metric/Chasewood,M,,https://www.capmetro.org/stopdetail/index.php?stop=4822,0,
4824,Scofield,SW,245,0,Metric,,4824,012622 Metric & Scofield,30.415168,-97.688677,12622 Metric/Scofield,F,,https://www.capmetro.org/stopdetail/index.php?stop=4824,0,
4829,29Th,SE,32,0,Lamar,,4829,002869 Lamar & 29Th,30.298016,-97.748412,2869 Lamar/29th,N,,https://www.capmetro.org/stopdetail/index.php?stop=4829,0,
483,51St,NW,208,0,Lamar,,483,005106 Lamar & 51St,30.319051,-97.730805,5106 Lamar/51st,N,,https://www.capmetro.org/stopdetail/index.php?stop=483,0,
4830,39Th Half,SE,28,0,Lamar,,4830,003909 Lamar & 39Th Half,30.308217,-97.741034,Rosedale Station (NB),N,,https://www.capmetro.org/stopdetail/index.php?stop=4830,0,
4831,40Th,NW,208,0,Lamar,,4831,004000 Lamar & 40Th,30.308074,-97.74137,Rosedale Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=4831,0,
4833,Lamplight Village,SE,52,0,Metric,,4833,012300 Metric & Lamplight Village,30.4105,-97.69554,Metric/Lamplight Village,N,,https://www.capmetro.org/stopdetail/index.php?stop=4833,0,
4834,Rutland,NW,236,0,Quail Valley,,4834,010000 Quail Valley & Rutland,30.377423,-97.709544,Quail Valley/Rutland,N,,https://www.capmetro.org/stopdetail/index.php?stop=4834,0,
4836,Mearns Meadow,NW,297,0,Rutland,,4836,001100 Rutland & Mearns Meadow,30.367618,-97.701828,Rutland/Mearns Meadow,M,,https://www.capmetro.org/stopdetail/index.php?stop=4836,0,
4838,Lake Austin,SW,80,0,Jasper,,4838,003200 Jasper & Lake Austin,30.287732,-97.780403,Jasper/Lake Austin,N,,https://www.capmetro.org/stopdetail/index.php?stop=4838,0,
484,Lamar,SW,183,0,Guadalupe,,484,004600 Guadalupe & Lamar,30.31463,-97.732523,Triangle Station (SB),M,,https://www.capmetro.org/stopdetail/index.php?stop=484,0,
485,45Th,NW,209,0,Guadalupe,,485,004500 Guadalupe & 45Th,30.311163,-97.732958,4500 Guadalupe/45th,N,,https://www.capmetro.org/stopdetail/index.php?stop=485,0,
486,43Rd,NW,208,0,Guadalupe,,486,004300 Guadalupe & 43Rd,30.308831,-97.734395,Guadalupe/43rd Street,N,,https://www.capmetro.org/stopdetail/index.php?stop=486,0,
487,41St,NW,208,0,Guadalupe,,487,004100 Guadalupe & 41St,30.306703,-97.735756,Guadalupe/41st Street,N,,https://www.capmetro.org/stopdetail/index.php?stop=487,0,
4873,Parmer,SE,29,0,Amherst,,4873,012450 Amherst & Parmer,30.424353,-97.713654,Amherst/Parmer,N,,https://www.capmetro.org/stopdetail/index.php?stop=4873,0,
4875,Adelphi,SW,210,0,Amherst,,4875,012400 Amherst & Adelphi,30.421212,-97.71596,12400 Amherst/Adelphi,M,,https://www.capmetro.org/stopdetail/index.php?stop=4875,0,
4876,Adelphi,SE,30,0,Amherst,,4876,012401 Amherst & Adelphi,30.42131,-97.71561,12401 Amherst/Adelphi,N,,https://www.capmetro.org/stopdetail/index.php?stop=4876,0,
4877,Mosley,NW,208,0,Amherst,,4877,012200 Amherst & Mosley,30.417718,-97.718153,12200 Amherst/Mosley,N,,https://www.capmetro.org/stopdetail/index.php?stop=4877,0,
4878,Dugan,SE,28,0,Amherst,,4878,012209 Amherst & Dugan,30.417825,-97.717878,12209 Amherst/Dugan,N,,https://www.capmetro.org/stopdetail/index.php?stop=4878,0,
489,Maiden,NW,212,0,Guadalupe,,489,003500 Guadalupe & Maiden,30.301674,-97.73896,Guadalupe/Maiden,N,,https://www.capmetro.org/stopdetail/index.php?stop=489,0,
4895,Mopac,NE,299,0,Braker,,4895,003600 Braker & Mopac,30.395374,-97.731553,Braker/Mopac NE Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=4895,0,
4896,Caddo,SE,22,0,Lamar,,4896,011700 Lamar & Caddo,30.385845,-97.684238,Lamar/Caddo,N,,https://www.capmetro.org/stopdetail/index.php?stop=4896,0,
490,34Th,NW,208,0,Guadalupe,,490,003402 Guadalupe & 34Th,30.300456,-97.739709,Guadalupe/34th Street,N,,https://www.capmetro.org/stopdetail/index.php?stop=490,0,
4908,Island Oak,NE,358,0,1St,,4908,009200 1St & Island Oak,30.157841,-97.800157,9200 South 1st/Island Oak,F,,https://www.capmetro.org/stopdetail/index.php?stop=4908,0,
4909,Slaughter,SE,46,0,1St,,4909,009201 1St & Slaughter,30.171737,-97.800185,9201 S 1st/Slaughter,M,,https://www.capmetro.org/stopdetail/index.php?stop=4909,0,
4915,Slaughter,NW,190,0,1St,,4915,009000 1St & Slaughter,30.173319,-97.79903,9000 S 1st/Slaughter,N,,https://www.capmetro.org/stopdetail/index.php?stop=4915,0,
4919,Duval,SE,115,0,45Th,,4919,000507 45Th & Duval,30.306867,-97.724157,507 45th/Duval,F,,https://www.capmetro.org/stopdetail/index.php?stop=4919,0,
4920,Duval,NE,291,0,45Th,,4920,000500 45Th & Duval,30.307024,-97.724177,500 45th/Duval,N,,https://www.capmetro.org/stopdetail/index.php?stop=4920,0,
4921,Avenue F,NE,300,0,45Th,,4921,000200 45Th & Avenue F,30.3082,-97.727325,45th/Avenue F,N,,https://www.capmetro.org/stopdetail/index.php?stop=4921,0,
4923,Lohman Ford,SW,64,0,Dawn,,4923,020201 Dawn & Lohman Ford,30.454587,-97.980005,20201 Dawn/Lohman Ford,N,,https://www.capmetro.org/stopdetail/index.php?stop=4923,0,
4924,1St,NW,175,0,Bronco,,4924,007900 Bronco & 1St,30.47447,-97.97358,Bronco/1st,N,,https://www.capmetro.org/stopdetail/index.php?stop=4924,0,
4925,Dodge Trace,NE,346,0,Bronco,,4925,008027 Bronco & Dodge Trace,30.479306,-97.974374,Bronco/Dodge Trace,M,,https://www.capmetro.org/stopdetail/index.php?stop=4925,0,
4926,Coyote,NE,43,0,Bar K Ranch,,4926,007300 Bar K Ranch & Coyote,30.474413,-97.989681,Bar K Ranch/Coyote,F,,https://www.capmetro.org/stopdetail/index.php?stop=4926,0,
4927,Camstock Cove,SE,8,0,Coyote,,4927,021459 Coyote & Camstock Cove,30.46992,-97.98794,21459 Coyote/Camstock Cove,M,,https://www.capmetro.org/stopdetail/index.php?stop=4927,0,
4928,Camstock Cove,NE,326,0,Coyote,,4928,021475 Coyote & Camstock Cove,30.4726,-97.98673,21475 Coyote/Camstock Cove,M,,https://www.capmetro.org/stopdetail/index.php?stop=4928,0,
4930,Lohman Ford,NW,241,0,Dawn,,4930,020204 Dawn & Lohman Ford,30.454746,-97.980364,20204 Dawn/Lohman Ford,M,,https://www.capmetro.org/stopdetail/index.php?stop=4930,0,
4937,FM 969 (Webberville ),NE,28,0,Johnny Morris,,4937,005701 Johnny Morris & FM 969 (Webberville ),30.292629,-97.653013,5701 Johnny Morris/FM 969,M,,https://www.capmetro.org/stopdetail/index.php?stop=4937,0,
4938,FM 969 (Webberville ),NE,28,0,Johnny Morris,,4938,006403 Johnny Morris & FM 969 (Webberville ),30.297443,-97.649934,6403 Johnny Morris/FM 969,M,,https://www.capmetro.org/stopdetail/index.php?stop=4938,0,
4939,Loyola,SW,208,0,Johnny Morris,,4939,006402 Johnny Morris & Loyola,30.29748,-97.650032,6402 Johnny Morris/Loyola,M,,https://www.capmetro.org/stopdetail/index.php?stop=4939,0,
494,27Th,NW,165,0,Guadalupe,,494,002700 Guadalupe & 27Th,30.292197,-97.74131,Guadalupe/27th Street,N,,https://www.capmetro.org/stopdetail/index.php?stop=494,0,
4940,Loyola,SW,208,0,Johnny Morris,,4940,005800 Johnny Morris & Loyola,30.292869,-97.653011,5800 Johnny Morris/Loyola,M,,https://www.capmetro.org/stopdetail/index.php?stop=4940,0,
4948,Meadow Lake,SW,115,0,William Cannon,,4948,004815 William Cannon & Meadow Lake,30.180908,-97.750494,4815 William Cannon/Meadow Lake,N,,https://www.capmetro.org/stopdetail/index.php?stop=4948,0,
4952,US 183,NW,251,0,Anderson Mill,,4952,009700 Anderson Mill & US 183,30.448048,-97.79324,9700 Anderson Mill/US 183,M,,https://www.capmetro.org/stopdetail/index.php?stop=4952,0,
4953,Missel Thrush,SE,4,0,Millwright,,4953,011807 Millwright & Missel Thrush,30.447549,-97.803914,11807 Millwright/Missel Thrush,N,,https://www.capmetro.org/stopdetail/index.php?stop=4953,0,
4954,Old Stage Trail,NE,344,0,Millwright,,4954,012103 Millwright & Old Stage Trail,30.452086,-97.802828,12103 Millwright/Old Stage Trail,M,,https://www.capmetro.org/stopdetail/index.php?stop=4954,0,
4955,Wendts Way,NE,345,0,Millwright,,4955,012221 Millwright & Wendts Way,30.455338,-97.80375,12221 Millwright/Wendts Way,M,,https://www.capmetro.org/stopdetail/index.php?stop=4955,0,
4956,Millwright,SE,47,0,Lake Creek,,4956,010621 Lake Creek & Millwright,30.457116,-97.803597,10621 Lake Creek/Millwright,M,,https://www.capmetro.org/stopdetail/index.php?stop=4956,0,
4957,Hickory Stick,SE,35,0,Lake Creek,,4957,010505 Lake Creek & Hickory Stick,30.458877,-97.799056,10505 Lake Creek/Hickory Stick,M,,https://www.capmetro.org/stopdetail/index.php?stop=4957,0,
4958,Mellow Meadows,SW,212,0,Lake Creek,,4958,010504 Lake Creek & Mellow Meadows,30.458885,-97.799333,10504 Lake Creek/Mellow Meadows,M,,https://www.capmetro.org/stopdetail/index.php?stop=4958,0,
4959,School House,NW,220,0,Lake Creek,,4959,010620 Lake Creek & School House,30.456924,-97.804141,10620 Lake Creek/School House,M,,https://www.capmetro.org/stopdetail/index.php?stop=4959,0,
4960,Salt Mill,NW,160,0,Millwright,,4960,012220 Millwright & Salt Mill,30.455334,-97.803932,12220 Millwright/Salt Mill,N,,https://www.capmetro.org/stopdetail/index.php?stop=4960,0,
4962,Anderson Mill,NW,191,0,Millwright,,4962,011808 Millwright & Anderson Mill,30.447986,-97.803995,11808 Millwright/Anderson Mill,N,,https://www.capmetro.org/stopdetail/index.php?stop=4962,0,
4964,Lamar,NW,297,0,Braker,,4964,000810 Braker & Lamar,30.382691,-97.687669,Braker/Lamar NW Corner,M,,https://www.capmetro.org/stopdetail/index.php?stop=4964,0,
4965,Austin Park,NW,298,0,Braker,,4965,001200 Braker & Austin Park,30.385465,-97.694205,Braker/Austin Park,M,,https://www.capmetro.org/stopdetail/index.php?stop=4965,0,
4967,Metric,NW,299,0,Braker,,4967,002100 Braker & Metric,30.39276,-97.70884,2100 Braker/Metric,F,,https://www.capmetro.org/stopdetail/index.php?stop=4967,0,
4968,Kramer,NE,213,0,Braker,,4968,002236 Braker & Kramer,30.391761,-97.713127,2236 Braker/Kramer,N,,https://www.capmetro.org/stopdetail/index.php?stop=4968,0,
497,23Rd,SW,184,0,Guadalupe,,497,002246 Guadalupe & 23Rd,30.286064,-97.741815,UT West Mall Station (SB),M,,https://www.capmetro.org/stopdetail/index.php?stop=497,0,
4970,Kramer,SE,40,0,Braker,,4970,002243 Braker & Kramer,30.39123,-97.713218,2243 Braker/Kramer,M,,https://www.capmetro.org/stopdetail/index.php?stop=4970,0,
4971,Metric,SE,116,0,Braker,,4971,001800 Braker & Metric,30.391164,-97.705878,Braker/Metric (Midblock),M,,https://www.capmetro.org/stopdetail/index.php?stop=4971,0,
4972,Parkfield,SE,120,0,Braker,,4972,001317 Braker & Parkfield,30.385618,-97.695091,1317 Braker/Parkfield,M,,https://www.capmetro.org/stopdetail/index.php?stop=4972,0,
4973,Plains,SE,118,0,Braker,,4973,001100 Braker & Plains,30.383667,-97.690661,Braker/Plains,M,,https://www.capmetro.org/stopdetail/index.php?stop=4973,0,
4979,22Nd Half,SW,185,0,San Gabriel,,4979,002212 San Gabriel & 22Nd Half,30.285872,-97.748124,2204 San Gabriel/22nd Half,M,,https://www.capmetro.org/stopdetail/index.php?stop=4979,0,
498,21St,SW,183,0,Guadalupe,,498,002026 Guadalupe & 21St,30.283384,-97.742081,Guadalupe/W. 21st Street,M,,https://www.capmetro.org/stopdetail/index.php?stop=498,0,
4983,Far West,NE,21,0,Hart,,4983,007200 Hart & Far West,30.357422,-97.754595,Hart/Far West,F,,https://www.capmetro.org/stopdetail/index.php?stop=4983,0,
4985,Lufkin,NW,160,0,Kermit,,4985,003350 Kermit & Lufkin,30.288949,-97.783344,Kermit/Lufkin,M,,https://www.capmetro.org/stopdetail/index.php?stop=4985,0,
4986,Jasper,SW,146,0,Lake Austin,,4986,002900 Lake Austin & Jasper,30.284539,-97.777864,Lake Austin/Jasper,M,,https://www.capmetro.org/stopdetail/index.php?stop=4986,0,
5002,Woodview,SE,73,0,North Loop,,5002,002233 North Loop & Woodview,30.325374,-97.742201,North Loop/Woodview,M,,https://www.capmetro.org/stopdetail/index.php?stop=5002,0,
5006,Burnet,NW,253,0,North Loop,,5006,002300 North Loop & Burnet,30.325594,-97.742036,North Loop/Burnet,M,,https://www.capmetro.org/stopdetail/index.php?stop=5006,0,
5007,Webberville,SE,64,0,Tannehill,,5007,004700 Tannehill & Webberville,30.283973,-97.671344,Tannehill/Webberville,M,,https://www.capmetro.org/stopdetail/index.php?stop=5007,0,
5008,Wheeless,NE,230,0,North Hampton,,5008,006200 North Hampton & Wheeless,30.312469,-97.684539,6200 North Hampton/Wheeless,N,,https://www.capmetro.org/stopdetail/index.php?stop=5008,0,
501,16Th,NW,197,0,Guadalupe,,501,001600 Guadalupe & 16Th,30.278962,-97.742708,Guadalupe/16th Street,N,,https://www.capmetro.org/stopdetail/index.php?stop=501,0,
5014,Plains,NW,299,0,Braker,,5014,001100 Braker & Plains,30.384098,-97.690954,1100 Braker/Plains,F,,https://www.capmetro.org/stopdetail/index.php?stop=5014,0,
5019,Great Hills,NE,352,0,Stonelake,,5019,010200 Stonelake & Great Hills,30.394136,-97.73962,Stonelake/Great Hills,F,,https://www.capmetro.org/stopdetail/index.php?stop=5019,0,
5023,Newning,SW,144,0,Riverside,,5023,000325 Riverside & Newning,30.25359,-97.743972,325 Riverside/Newning,N,,https://www.capmetro.org/stopdetail/index.php?stop=5023,0,
5024,University,NE,273,0,Dean Keeton,,5024,000116 Dean Keeton & University,30.289717,-97.738797,116 Dean Keeton/University,N,,https://www.capmetro.org/stopdetail/index.php?stop=5024,0,
5032,Lakeshore,NW,208,0,Pleasant Valley,,5032,000516 Pleasant Valley & Lakeshore,30.246246,-97.714907,516 Pleasant Valley/Lakeshore,N,,https://www.capmetro.org/stopdetail/index.php?stop=5032,0,
5038,San Jacinto,SW,94,0,Dean Keeton,,5038,000301 Dean Keeton & San Jacinto,30.289237,-97.735367,301 Dean Keeton/San Jacinto,M,,https://www.capmetro.org/stopdetail/index.php?stop=5038,0,
5039,Trinity,SW,93,0,23Rd,,5039,000400 23Rd & Trinity,30.2851,-97.733074,23rd/Trinity SW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=5039,0,
5043,Fairway,NE,359,0,Grove,,5043,001515 Grove & Fairway,30.230394,-97.70616,Grove/Fairway,M,,https://www.capmetro.org/stopdetail/index.php?stop=5043,0,
5045,Presidential,SW,128,0,SH 71,,5045,002474 SH 71 & Presidential,30.212705,-97.65909,2474 SH 71/Presidential,N,,https://www.capmetro.org/stopdetail/index.php?stop=5045,0,
5048,Fair Oaks,NW,207,0,Menchaca,,5048,005214 Menchaca & Fair Oaks,30.219433,-97.794929,5214 Menchaca/Fair Oaks,N,,https://www.capmetro.org/stopdetail/index.php?stop=5048,0,
5049,Brenda,SE,76,0,Huntland,,5049,000305 Huntland & Brenda,30.330724,-97.710636,305 Huntland/Brenda,F,,https://www.capmetro.org/stopdetail/index.php?stop=5049,0,
5053,st Johns,SE,27,0,Roland Johnson,,5053,007101 Roland Johnson & st Johns,30.333233,-97.705842,7101 Roland Johnson/St Johns,N,,https://www.capmetro.org/stopdetail/index.php?stop=5053,0,
5055,Beckett,NW,299,0,Convict Hill,,5055,005402 Convict Hill & Beckett,30.220755,-97.858202,5402 Convict Hill/Beckett,M,,https://www.capmetro.org/stopdetail/index.php?stop=5055,0,
5057,Huntland,NE,30,0,Roland Johnson,,5057,006971 Roland Johnson & Huntland,30.33097,-97.706741,6971 Roland Johnson/Huntland,M,,https://www.capmetro.org/stopdetail/index.php?stop=5057,0,
506,Congress,SW,107,0,11Th,,506,000100 11Th & Congress,30.2727,-97.741376,11th/Congress,N,,https://www.capmetro.org/stopdetail/index.php?stop=506,0,
5070,Research,NE,27,0,Northgate,,5070,008950 Northgate & Research,30.368637,-97.71763,Northgate/Research,M,,https://www.capmetro.org/stopdetail/index.php?stop=5070,0,
5071,Lamar,NE,344,0,Research,,5071,007950 Research & Lamar,30.350323,-97.713047,Research/Lamar,M,,https://www.capmetro.org/stopdetail/index.php?stop=5071,0,
5081,Clear Creek,NE,32,0,Cameron,,5081,008500 Cameron & Clear Creek,30.341356,-97.68045,Cameron/Clear Creek,F,,https://www.capmetro.org/stopdetail/index.php?stop=5081,0,
5082,Park Center,NE,28,0,Cameron,,5082,008215 Cameron & Park Center,30.338928,-97.682055,Cameron/Park Center,F,,https://www.capmetro.org/stopdetail/index.php?stop=5082,0,
5092,Brazos,NE,287,0,15Th,,5092,000100 15Th & Brazos,30.276851,-97.738575,116 15th/Brazos,F,,https://www.capmetro.org/stopdetail/index.php?stop=5092,0,
5098,Spirit of Texas,SE,133,0,New Airport,,5098,009515 New Airport & Spirit of Texas,30.212481,-97.663827,New Airport/Spirit of Texas,M,,https://www.capmetro.org/stopdetail/index.php?stop=5098,0,
5099,Employee,NW,313,0,New Airport,,5099,009514 New Airport & Employee,30.212636,-97.66384,New Airport/Employee,M,,https://www.capmetro.org/stopdetail/index.php?stop=5099,0,
5100,Springdale,SW,165,0,Airport,,5100,001120 Airport & Springdale,30.264908,-97.695452,1120 Airport/Springdale,F,,https://www.capmetro.org/stopdetail/index.php?stop=5100,0,
5104,IH 35,SE,116,0,st Johns,,5104,000800 st Johns & IH 35,30.332158,-97.702924,St Johns/IH 35 (Midblock),M,,https://www.capmetro.org/stopdetail/index.php?stop=5104,0,
5119,Chicon,NE,285,0,7Th,,5119,001900 7Th & Chicon,30.262602,-97.721983,7th/Chicon,N,,https://www.capmetro.org/stopdetail/index.php?stop=5119,0,
5120,Concho,NW,292,0,7Th,,5120,001605 7Th & Concho,30.26388,-97.725646,7th/Concho,N,,https://www.capmetro.org/stopdetail/index.php?stop=5120,0,
5121,Deep,SW,114,0,Blue Meadow,,5121,004415 Blue Meadow & Deep,30.17944,-97.758205,4415 Blue Meadow/Deep,N,,https://www.capmetro.org/stopdetail/index.php?stop=5121,0,
5123,Tom Adams,SW,110,0,Braker,,5123,001111 Braker & Tom Adams,30.373772,-97.669335,1111 Braker/Tom Adams,N,,https://www.capmetro.org/stopdetail/index.php?stop=5123,0,
5130,Tillery,SE,112,0,Govalle,,5130,003201 Govalle & Tillery,30.265835,-97.701948,3201 Govalle/Tillery,F,,https://www.capmetro.org/stopdetail/index.php?stop=5130,0,
5133,Gracy Farms,NW,214,0,Hobby Horse,,5133,002600 Hobby Horse & Gracy Farms,30.404089,-97.714035,Hobby Horse/Gracy Farms,N,,https://www.capmetro.org/stopdetail/index.php?stop=5133,0,
5136,Blue Meadow,NE,30,0,Meadow Lake,,5136,006930 Meadow Lake & Blue Meadow,30.178206,-97.754762,Meadow Lake/Blue Meadow,F,,https://www.capmetro.org/stopdetail/index.php?stop=5136,0,
5137,Glade Line,SW,210,0,Meadow Lake,,5137,006933 Meadow Lake & Glade Line,30.178193,-97.754961,Meadow Lake/Glade Line,M,,https://www.capmetro.org/stopdetail/index.php?stop=5137,0,
5147,Meadow Crest,NW,236,0,Stassney,,5147,005810 Stassney & Meadow Crest,30.191183,-97.73152,Stassney/Meadow Crest,N,,https://www.capmetro.org/stopdetail/index.php?stop=5147,0,
5150,Webberville,SW,111,0,Govalle,,5150,003113 Govalle & Webberville,30.267482,-97.706639,2749 Govalle/Webberville,F,,https://www.capmetro.org/stopdetail/index.php?stop=5150,0,
5158,Congress,NW,286,0,6Th,,5158,000150 6Th & Congress,30.26837,-97.743649,150 6th/Congress,M,,https://www.capmetro.org/stopdetail/index.php?stop=5158,0,
5159,Granger,SE,118,0,Blue Meadow,,5159,004500 Blue Meadow & Granger,30.178217,-97.755781,Blue Meadow/Granger,M,,https://www.capmetro.org/stopdetail/index.php?stop=5159,0,
5160,Allandale,SW,184,0,Burnet,,5160,005700 Burnet & Allandale,30.3344,-97.740705,Burnet/Allandale (HEB),F,,https://www.capmetro.org/stopdetail/index.php?stop=5160,0,
517,Riverside,SW,197,0,Congress,,517,000612 Congress & Riverside,30.255385,-97.747685,612 Congress/Riverside,M,,https://www.capmetro.org/stopdetail/index.php?stop=517,0,
