route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
6,2024_08_12-SU-MVS-Sunday-001,1575857,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2024_08_12-SU-MVS-Sunday-001,1575825,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2024_08_12-SU-MVS-Sunday-001,1575858,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2024_08_12-SU-MVS-Sunday-001,1575859,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2024_08_12-SU-MVS-Sunday-001,1575860,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2024_08_12-SU-MVS-Sunday-001,1575861,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1580711,"OAK Airport / Richmond",0,,003A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1580710,"OAK Airport / Richmond",0,,003B_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575644,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575645,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575537,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575646,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575538,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575647,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575539,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575648,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575540,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575649,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575541,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575650,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575542,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575651,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575543,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575652,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575544,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575653,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575545,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575654,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575546,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575655,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575547,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575656,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575548,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575657,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575549,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575658,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575550,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575659,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575551,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575660,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575552,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575661,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575553,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575662,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575554,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575663,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575555,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575664,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575556,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575665,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575557,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575666,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575558,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575667,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575559,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575668,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575560,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575669,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575561,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575670,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575562,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575671,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575563,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575672,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575564,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575673,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575565,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575674,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575566,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575675,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575567,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575676,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575568,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575677,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575569,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575678,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575570,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575679,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575571,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575680,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575572,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575681,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575573,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575682,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575574,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575683,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575575,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575684,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575576,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575685,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575577,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575686,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575578,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575687,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575579,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575688,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575580,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575689,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575581,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575690,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575582,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575691,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575583,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575692,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575584,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575693,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-001,1575585,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2024_08_12-SU-MVS-Sunday-001,1575694,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1580806,"San Francisco International Airport",1,,001F_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1580807,"San Francisco International Airport",1,,001F_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1580811,"San Francisco / Antioch",0,,002C_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577107,"San Francisco International Airport",1,,001A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577108,"San Francisco International Airport",1,,001A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577109,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577169,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577110,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577170,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577111,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577171,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577112,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577172,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577113,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577173,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577114,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577174,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577115,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577175,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577116,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577176,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577117,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577177,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577118,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577178,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577119,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577179,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577120,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577180,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577121,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577181,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577122,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577182,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577123,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577183,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577124,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577184,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577125,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577185,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577126,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577186,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577127,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577187,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577128,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577188,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577129,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577189,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577130,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577190,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577131,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577191,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577132,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577192,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577133,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577193,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577134,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577194,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577135,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577195,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577136,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577196,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577137,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577197,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577138,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577198,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577139,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577199,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577140,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577200,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577141,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577201,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577142,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577202,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577143,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577203,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577144,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577204,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577145,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577205,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577147,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577206,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577149,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577151,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577207,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577153,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577208,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577155,"San Francisco International Airport",1,,001A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577157,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577210,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577159,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577212,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577161,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577163,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SU-MVS-Sunday-001,1577168,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577214,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577216,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577218,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577220,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577222,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577224,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577226,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SU-MVS-Sunday-001,1577227,"San Francisco / Antioch",0,,002A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1575988,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1575990,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1575992,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576145,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1575994,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576147,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1575996,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576149,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1575998,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576151,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576000,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576153,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576002,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576155,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576004,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576157,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576006,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576159,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576008,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576161,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576010,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576163,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576012,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576165,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576014,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576167,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576016,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576169,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576018,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576171,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576020,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576173,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576022,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576175,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576024,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576177,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576026,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576179,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SU-MVS-Sunday-001,1576028,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SU-MVS-Sunday-001,1576181,"SFO / SF / Richmond",0,,008A_shp,,0,0
